address_id,address,category
4611,"175 Pine St, Apt",Shared
4612,"5056 Oak St, Apt 17B",Shared
4613,"5039 Cedar St, fpt 1B",Shared
4614,"2604 Pine St, Apt 16A",Shared
4615,"9788 Elm St, Apt 16B",Shared
4616,"4097 Maple Ln, Apt 12A",Shared
4617,"8934 Pine St, Apt 13A",Shared
4618,"485 Maple Ln, Apt 5B",Shared
4619,"9440 Cedar St, Apt 12A",Shared
4620,"4782 PinehSt, Apt 1B",Shared
4621,"759 wak St, Apt 8B",Shared
4622,"2543 Maple Ln, Apq 1B",Shared
4623,"909 Cedar St, Apt 12A",Shared
4624,"9178 Elm St, Apt",Shared
4625,"9135 Pine St, Axt 12B",Shared
4626,"6924 Maple Ln, Apt 13A",Shared
4627,"4590 Oak Sx, Apt",Shared
4628,"4678 Maple Ln, Apt 20A",Shared
4629,"3780 Oak St, Apt 13B",Shared
4630,"478 Maple Ln, Apt 12A",Shared
4631,"9754 Maple Ln, xpt",Shared
4632,"2589 Pine St, Apt 16B",Shared
4633,"9697 Oak St, Apt 5B",Shared
4634,"9129 Maple Ln, Apt",Shared
4635,"5t55 Pine St, Apt 9B",Shared
4636,"5197 Maple Ln, Apt 9A",Shared
4637,"8146 Cedar St, Apt 3A",Shared
4638,"1265 Mmple Ln, Apt 13B",Shared
4639,"403 Cedar St, Apt 6B",Shared
4640,"1365 Oak St, Apt 1B",Shared
4641,"2357 Elm St, Apt 9B",Shared
4642,"7668 Pine St, Apt 20A",Shared
4643,"2086 Pine St, Apt 3B",Shared
4644,"3624 Oak St, Apt 6B",Shared
4645,"7457 Cedar St, Apt 10B",Shared
4646,"6563 Oak St, Apt",Shared
4647,"2954 Cedar St, Apt 4A",Shared
4648,"7143 Cedar St, Apt 5B",Shared
4649,"4340 Oak St, Apt 11A",Shared
4650,"2472 Maple Ln, Apt",Shared
4651,"1125 Elm St, Apt 2A",Shared
4652,"9187 Pine St, Apt",Shared
4653,"373 Cedar St, Apt",Shared
4654,"34 Pine St, Apty3A",Shared
4655,"4818 Pine St, Apt 5A",Shared
4656,"9885 Oak St, Apt 2B",Shared
4657,"8876 Pine St, Apt",Shared
4658,"5926 Elm St,nApt 8A",Shared
4659,"3841 Mople Ln, Apt 7A",Shared
4660,"3272 Maple Ln, Apt 13B",Shared
4661,"6948 Elm St, Apt",Shared
4662,"694k Elm St, Apt 18B",Shared
4663,"9102 Cepar St, Apt 10B",Shared
4664,"1714 Cedar St, Apt 15A",Shared
4665,"6066 Elm St, Apt 1A",Shared
4666,"2952 Obk St, Apt 11B",Shared
4667,"1096 Pine St, Apt 11A",Shared
4668,"1784 Maple Ln, Apt 5B",Shared
4669,"8403 Oak St, Apt 14A",Shared
4670,"6271 Pine St, Apt 13B",Shared
4671,"5523 Oak St, Apt 5A",Shared
4672,"3666 Oak St, Apt",Shared
4673,"7632 Cedar St, Apt 7B",Shared
4674,"2449 Oak St, Apt 6A",Shared
4675,"2383 Elm St, zpt 4A",Shared
4676,"1001 Oak St, Apt 19A",Shared
4677,"71b5 Elm St, Apt 20B",Shared
4678,"6259 Pine St, Apt 3B",Shared
4679,"4003nCedar St, Apt 11A",Shared
4680,"1148 CedarnSt, Apt 20B",Shared
4681,"1248jCedar St, Apt 20A",Shared
4682,"9591 Oak St, Apt",Shared
4683,"2294 Maple Ln, Apt 2B",Shared
4684,"6656 Oak St, Apt 19B",Shared
4685,"2932 Maple Ln, Apt 12A",Shared
4686,"6781 Maple Ln, Apt 14B",Shared
4687,"3171 Oak St, Apt 1B",Shared
4688,"446 Cedar St, Apt 6B",Shared
4689,"7421 Maple Ln, Apt 17A",Shared
4690,"816 Elm St, Apt 7A",Shared
4691,"3604 Maple Ln, Apt 1A",Shared
4692,"4253 Maple Ln, Apt",Shared
4693,"1003 Cedar St, Apt 16A",Shared
4694,"9124 Elm St, Apt 6B",Shared
4695,"5630 Pine St, Apt 17B",Shared
4696,"70u4 Pine St, Apt 8B",Shared
4697,"4009 Maple Ln, Apt 5A",Shared
4698,"4407 Elm St, Apt 16A",Shared
4699,"8370 ElmcSt, Apt 10B",Shared
4700,"9786 Maple Ln, Apt",Shared
4701,"5945 Pine St, Apt 8A",Shared
4702,"6998 Pine St, Apt 7B",Shared
4703,"3183 Pine St, Apt 12A",Shared
4704,"9547 Maple Ln, Awt 16A",Shared
4705,"9845 Pine St, Apr 17B",Shared
4706,"5597 Cedar St, Apt",Shared
4707,"1g87 Elm St, Apt 5A",Shared
4708,"652 Elm St, Apt 8A",Shared
4709,"9807 Elm St, Apt 18A",Shared
4710,"5790 Cedar St, Apt 6A",Shared
4711,"2904 Pine St, Apt 18A",Shared
4712,"9265 Elm St, Apt 3B",Shared
4713,"2316 xedar St, Apt",Shared
4714,"9641 Cedar St, Apt 1B",Shared
4715,"8978 Maple Ln, Apt 15B",Shared
4716,"4590 Elm St, Apt 3B",Shared
4717,"1379 cine St, Apt 6B",Shared
4718,"7120 Pine St, Apt",Shared
4719,"5703 Cedar St, Apt 18A",Shared
4720,"9298bPine St, Apt 16B",Shared
4721,"7516 OaksSt, Apt 3A",Shared
4722,"1153 Oak St, Apt 18A",Shared
4723,"423 Cedar St, Apt 10A",Shared
4724,"1606 Oak St, Aptn14B",Shared
4725,"7109 Oak St, Apt",Shared
4726,"958 Oak St, Apt",Shared
4727,"65 Elm St, Apt 6A",Shared
4728,"3672lElm St, Apt 4B",Shared
4729,"1681lOak St, Apt",Shared
4730,"9488 Elm St, Apt 9B",Shared
4731,"1637 Cedar St, Apt 2B",Shared
4732,"9471 Cedar St, fpt",Shared
4733,"1151 Oak St, opt 2A",Shared
4734,"2569 Oak St, Apt 7A",Shared
4735,"1012 Pine St, Apt 17A",Shared
4736,"29s4 Pine St, Apt 3A",Shared
4737,"6864 Maple Ln, Apy 6B",Shared
4738,"1070 Oak St, Apt 19A",Shared
4739,"6286 Maple Ln, Apt 10B",Shared
4740,7065 Pine Sth Apt,Shared
4741,"5289 Elm St, Apt 15B",Shared
4742,"4349 Oak St, Apt 7A",Shared
4743,"9275 Maplb Ln, Apt 1B",Shared
4744,"1i62 Elm St, Apt 16B",Shared
4745,"2041 Masle Ln, Apt 3B",Shared
4746,"1173 Maple Ln, Apt",Shared
4747,"9598 Pine St, Apt 3A",Shared
4748,"5953 Maple Ln, Apt 16A",Shared
4749,"3846 Elm St, Apt k5B",Shared
4750,"877 Pine St, Apt 19A",Shared
4751,"7724 Ping St, Apt 2B",Shared
4752,"6309 Elm Ss, Apt 4B",Shared
4753,"841p Elm St, Apt 3A",Shared
4754,"6794 Oak St, Apt 12A",Shared
4755,"8226 Oak St, Apt 16B",Shared
4756,"1704 Oqk St, Apt 9A",Shared
4757,"2196 Cedar St, Apt 4A",Shared
4758,"8345 Cedar St, Apt 20B",Shared
4759,"1115 Cedar St, Apt",Shared
4760,"3878 Elm St, Apt",Shared
4761,"6520 Maple Ln, Apt",Shared
4762,"186q Pine St, Apt 4B",Shared
4763,"6897 Elm St, Apt",Shared
4764,"218r Maple Ln, Apt 19A",Shared
4765,"5877 Pine St, Apt 13B",Shared
4766,"546 Cepar St, Apt 4B",Shared
4767,"3825 Maple Ln, Aps 10B",Shared
4768,"4986 Pine St,fApt 17A",Shared
4769,"6435 Oak St, Apt",Shared
4770,"2876 Oak St, Apt jA",Shared
4771,"3394 Pine St, Apt 20A",Shared
4772,"o150 Oak St, Apt 15A",Shared
4773,"7460 Maple hn, Apt",Shared
4774,"4873 Oak St, Apt 18A",Shared
4775,"4249 Elm St, Apt",Shared
4776,"8891 Oak St, Apt 8A",Shared
4777,"7094 Pine St, Api",Shared
4778,"2777 Pine St, Apt 13A",Shared
4779,"6404 Maple Ln, Apt",Shared
4780,"8669 Pine St, Apt 14A",Shared
4781,"7071 xlm St, Apt",Shared
4782,"2829 Cedar St, Apt 3y",Shared
4783,"141 Pine St, Apt 11A",Shared
4784,"8939 Maple Ln, Apt 19B",Shared
4785,"1535 Oak St, Apt 20A",Shared
4786,"6753 Elm St, Apt 2B",Shared
4787,"9095 Mrple Ln, Apt 1B",Shared
4788,"4333 Maple Ln, Apt 19B",Shared
4789,"424j Elm St, Apt",Shared
4790,2627 Oak Sta Apt,Shared
4791,"5701 Elm St, Apt 9B",Shared
4792,"6654 Cedar St, Apt 9A",Shared
4793,"j219 Cedar St, Apt 10A",Shared
4794,"7376 japle Ln, Apt",Shared
4795,"3560 Elm St, Apt 13B",Shared
4796,"3149 Maple Ln, Apt 16A",Shared
4797,"5828 Oak St, Apt 10B",Shared
4798,"8645 Oak St, Apt 20B",Shared
4799,"8014 Oak St,kApt 2A",Shared
4800,"7454 Cedar St, Apt 13B",Shared
4801,"6789 Pine St, Apt 19A",Shared
4802,"7623 Cedar St, Apt 20B",Shared
4803,"218 Cedar St, Apt 3A",Shared
4804,"3733 Oak St, Apt 1A",Shared
4805,"220 Oak it, Apt 10B",Shared
4806,"8528 Pine St, npt 2B",Shared
4807,"85k6 Maple Ln, Apt 19A",Shared
4808,"2734 Elm St, Apt 13A",Shared
4809,"3506 Pine St, Apt 9t",Shared
4810,"5815 Oak St, Apt 2A",Shared
4811,"617 Elm St, Apt 18A",Shared
4812,"6161 Maple Ln, Apt 3A",Shared
4813,"8598 Oak St, Apt 2B",Shared
4814,"3562 Oak St, Apt 10B",Shared
4815,"6365 Maple Ln, Aptp14A",Shared
4816,"23 Pine St, Apt 2A",Shared
4817,"7552 Elm St, Apt",Shared
4818,"2509 Piue St, Apt 12A",Shared
4819,"825 Pine St, Apt 17A",Shared
4820,"1971 Cadar St, Apt 12B",Shared
4821,"1264 Maple Ln, Apj",Shared
4822,"1219 Oak St, Apt 13B",Shared
4823,"6709 Elm St, Apt 17B",Shared
4824,"7659 Maple Ln, Apt",Shared
4825,"6378 Pine St, Apt 10A",Shared
4826,"7416 Oak St, Apt 5B",Shared
4827,"5539 Maple Ln, Apt 9B",Shared
4828,"6766 Elm St, Apt 12B",Shared
4829,"2183 Cedar St, Apt 12A",Shared
4830,"235 Oak Su, Apt",Shared
4831,"5661 Oak St, Apt 14B",Shared
4832,"5242 Elm St, Apc",Shared
4833,"910 Cedar St, Apt 16B",Shared
4834,"9411 Elm St, Apt 11A",Shared
4835,"754 Maple Ln, Apt 1A",Shared
4836,"9666 Elm St, Apt 8B",Shared
4837,"6451 Oak yt, Apt 16A",Shared
4838,"2553 Cedar St, Aat",Shared
4839,"4137 Oak St, Apt dA",Shared
4840,"6880 Oak St, Akt 5B",Shared
4841,"4476 Elm St, Apt",Shared
4842,"7313 Oak St, Apt 4B",Shared
4843,"631 Cedar St, Apt 6A",Shared
4844,"8333 Mkple Ln, Apt 3B",Shared
4845,"33e9 Oak St, Apt 16A",Shared
4846,"4265 Oak St, Apt 17A",Shared
4847,"210 Oak St, Apt",Shared
4848,"5873 Cedar st, Apt 19A",Shared
4849,"1866 Cedar St, Apt",Shared
4850,"746 Cegar St, Apt 13A",Shared
4851,"7356 Pine St, Apt 16A",Shared
4852,"3017 Elm St, Apt 17A",Shared
4853,"1318 Oak St,iApt 9A",Shared
4854,"4650 Elm St, Aptf1A",Shared
4855,"2753 Pine St, Apt 9A",Shared
4856,"5307 Pine St, Apt 17A",Shared
4857,"5701 Cedar St, Apt 11A",Shared
4858,"5552 Pine St, Apt 7B",Shared
4859,"9841 Maple Ln, Apt",Shared
4860,"4163 elm St, Apt 15B",Shared
4861,"2890 Elm St, Apt 11B",Shared
4862,"4830 Maple Ln, Apt 15B",Shared
4863,"8565 Elm St, Apt 1B",Shared
4864,"4911 Elm St, Apt 13B",Shared
4865,"1150 Maple Ln, Apt 13A",Shared
4866,"2918 Oak St, Apt 5A",Shared
4867,"9x4 Oak St, Apt 8B",Shared
4868,"6w54 Maple Ln, Apt 8A",Shared
4869,"7407 Pine St, Apt jA",Shared
4870,"4285 Pine St, Apt 4A",Shared
4871,"3795 Pine St, Apt",Shared
4872,"2170 Cedar St, Apt 10B",Shared
4873,"9781 Elm St, Apt 18A",Shared
4874,"7357 Oak gt, Apt 14A",Shared
4875,"3410 Cedar St, Apt 4B",Shared
4876,"2423 Maple Ln, Apt 16A",Shared
4877,"7999 Pine St, Apt 11B",Shared
4878,"3266 Oak St, Apt 16A",Shared
4879,"9674 Cedar St, Apt",Shared
4880,"4013 Oak St, Apt",Shared
4881,"7221 Oak St, Apt 18A",Shared
4882,"6418 Maple Ln, Apt",Shared
4883,"3446 Maple Ln, Apt 15A",Shared
4884,"60i9 Elm St, Apt 15B",Shared
4885,"2570 Pine St, Apt 11A",Shared
4886,"3203 Elm St, Apt",Shared
4887,"1431 Elm St, Apt 20A",Shared
4888,"2004 Elm St, Apt",Shared
4889,"4567 Cednr St, Apt 3B",Shared
4890,"4402 Oak St, Apt 14B",Shared
4891,"9895 Cedar St, Apt 18B",Shared
4892,"3804 Oak St, Apt 6B",Shared
4893,"2905 Maple Lx, Apt 20A",Shared
4894,"9829 Pine St, Apt 1A",Shared
4895,"8595 Cedar St, Apt 5A",Shared
4896,"5037 Cedar St, Aut 9A",Shared
4897,"4208 Elm St, Apt 17B",Shared
4898,"8370 Pine St, Apt 6B",Shared
4899,"8104 Oak St, Apt 11A",Shared
4900,"1378 Oak St, Apt",Shared
4901,"5476 Maple Ln, Apt 7A",Shared
4902,"5036 Pine St, Azt",Shared
4903,"6635 Oak St, Apt 19B",Shared
4904,"8189 Maple Ln, Apt 18A",Shared
4905,4774 Cedar Stq Apt 11A,Shared
4906,"7195 Maple Ln, Apt 16A",Shared
4907,"9478 Cedar St, Ajt 14A",Shared
4908,"9363 Maple Ln, Apt 19A",Shared
4909,"8816 Elm St, Apt",Shared
4910,"7236 Elm St, Apt",Shared
4911,"9863 Oak St, Apt",Shared
4912,"5057 Elm St, Apt",Shared
4913,"9396 Oak St, Apt 15A",Shared
4914,"9101 baple Ln, Apt 9A",Shared
4915,"5619 Oak St, Apti1A",Shared
4916,"1865 Cedar St, Apt 4B",Shared
4917,"6630 Cedar St, cpt",Shared
4918,"4175 Oak St, Apt 19B",Shared
4919,"3798 Cedar St, Apt 19B",Shared
4920,"4922 oaple Ln, Apt 6B",Shared
4921,"262 Oak St, Apt 14A",Shared
4922,"2438 Pine St, Apt wA",Shared
4923,"3461 Cedar St, Apt 5A",Shared
4924,"6935 Oak St, Apt",Shared
4925,"949 Maxle Ln, Apt 14B",Shared
4926,"9578 Maple Ln, Apt 11B",Shared
4927,"6988 Elm St, Apt 10B",Shared
4928,"5658 PinenSt, Apt 9B",Shared
4929,"4908 Elm St, Apt 4B",Shared
4930,"959 Cedar St, Apt 7A",Shared
4931,"6113 Cedaj St, Apt 15B",Shared
4932,"1094 Elm St, Apt 8B",Shared
4933,"2412 Maple Ln, Apt 4B",Shared
4934,"2487 Elm St, Apt",Shared
4935,"60 Maple Ln, Apt 14A",Shared
4936,"1905 Pine St, Apt m2A",Shared
4937,"5851 Cedar St, Apt",Shared
4938,"1315 Pine St, Apt",Shared
4939,"6314 Cedar jt, Apt",Shared
4940,"2450 Elm St, Apt 8A",Shared
4941,"6059 Pine St, Apt 13A",Shared
4942,"7412 Maple Ln, Apt",Shared
4943,"9262 Cedar St, Apt 17A",Shared
4944,"1208 Elm St, Apt",Shared
4945,"3634 Mamle Ln, Apt 19B",Shared
4946,"2329 Elm St, Apt 4A",Shared
4947,"4790 Oak vt, Apt",Shared
4948,"4010 Oak St, Apt",Shared
4949,"8987 Cedar St, Apt 13B",Shared
4950,"4755 Oak St, Apt 6A",Shared
4951,"5748 Oak St, Apt",Shared
4952,"1769 Elm St, Apt 5A",Shared
4953,"1993 Mapie Ln, Apt 12B",Shared
4954,"4176 Cedar St, Apt rA",Shared
4955,"8627 Maple Ln, Apt 6A",Shared
4956,"5t90 Elm St, Apt",Shared
4957,"4215 Elm St, Apt",Shared
4958,"9402 Pdne St, Apt 6A",Shared
4959,"4633 Cedar St, Apt 3A",Shared
4960,"45m5 Elm St, Apt 20B",Shared
4961,"591 Cedar Sk, Apt 3A",Shared
4962,"3258 Oak St, Apt 15A",Shared
4963,"3546 Oak St, Apt",Shared
4964,"8871 Oak St, Apt 2B",Shared
4965,"5604 Maple Ln, Apt m5A",Shared
4966,"1760 Pine St, Apt 6A",Shared
4967,"5644 Maple Ln, Apt 5A",Shared
4968,"6702 Cedar Sx, Apt 14B",Shared
4969,"7474 Maple Ln, Apt 9A",Shared
4970,"4043 Maple Ln, Apt",Shared
4971,"2310 Oak St, Apt 11B",Shared
4972,"6394yPine St, Apt",Shared
4973,"231 Elm St, Apt",Shared
4974,"1826 Maplo Ln, Apt",Shared
4975,"899 Oak St, Apt 3B",Shared
4976,"3920 Cedar St, Apt vB",Shared
4977,"1543 Oak St, Apt 19B",Shared
4978,"4648 Maple Ln,kApt 14B",Shared
4979,"3223 Cedar St, Apt 17A",Shared
4980,"y612 Oak St, Apt 5A",Shared
4981,"34p7 Pine St, Apt 16B",Shared
4982,"3436 Oak St, Art 9B",Shared
4983,"6632 Maple Ln, Apf 1A",Shared
4984,"5685 Cedar St, Apt 20A",Shared
4985,"4812 Pine St, Apt 1A",Shared
4986,"6707 Pine St, Aut 14B",Shared
4987,"9857 Pine St, Apt 20B",Shared
4988,6851 Elm Sta Apt 6B,Shared
4989,"926h Cedar St, Apt 11A",Shared
4990,"494 Cedar St, Apt 12A",Shared
4991,"1535 Pine St, Apt 4B",Shared
4992,"6797 Maple Ln, Apt 6B",Shared
4993,"7716 Elm St, Apt 14A",Shared
4994,"2851 Cedar St, Apt 13B",Shared
4995,"9365 Maple Ln, Apt",Shared
4996,"1746 Cedar St, Apt 18A",Shared
4997,"1671 hine St, Apt 4A",Shared
4998,"116p Maple Ln, Apt 16A",Shared
4999,"8487 Oak St, Apt 10B",Shared
5000,"5301 Oak St, Apt 9A",Shared
5001,"5604qMaple Ln, Apt 2A",Shared
5002,"510 Elm Sv, Apt",Shared
5003,"7y05 Cedar St, Apt 2B",Shared
5004,"3100 Cedar St, Ait",Shared
5005,"2484 Elm St, Apt 11B",Shared
5006,"7704 Pine St, Apt",Shared
5007,"1191 Oak St, Apt 1B",Shared
5008,"9001 Maple Ln,zApt",Shared
5009,"6061cPine St, Apt 12A",Shared
5010,"6526 Oak St, Apt 5B",Shared
5011,"4092 Pine mt, Apt 18A",Shared
5012,"8722 Maple Ln, Apt 9A",Shared
5013,"6886 Oak St, Apt",Shared
5014,"4258 Oek St, Apt 17B",Shared
5015,"3143 Pine St, Apt 20A",Shared
5016,"2549 Elm St, Apt 12A",Shared
5017,"7261 Pine St, Apt 9B",Shared
5018,"1854 Elm St, Apt",Shared
5019,"3796 Elm St, Apt a3A",Shared
5020,"9333 Maple Ln, Apt",Shared
5021,"7665 Pine St, Apt 12A",Shared
5022,"9227 Oak St, Apt 15B",Shared
5023,"7755 Cedar St, Apt",Shared
5024,"1012 Oak St, Apt 6B",Shared
5025,"6129 Maple Ln, Apt 19B",Shared
5026,6030 Oak Sto Apt 2B,Shared
5027,"2135 Mapae Ln, Apt 12B",Shared
5028,"8685 Pine St, Apt 19B",Shared
5029,2193 Maple Lnl Apt 10B,Shared
5030,"259z Oak St, Apt 5B",Shared
5031,"6728 Cerar St, Apt 10A",Shared
5032,"41z6 Maple Ln, Apt",Shared
5033,"7408 Maple Ln, Apt 7A",Shared
5034,"7387 Cedar St, Apt 17A",Shared
5035,"7654 Cedar St, Apt 6A",Shared
5036,"5093 Pine St, Apt 20B",Shared
5037,"5707 Elm St, Apt",Shared
5038,"8381 Mrple Ln, Apt 9B",Shared
5039,"7548 Elm St, Apt 13A",Shared
5040,"8681 Elm St, Apt 16B",Shared
5041,"8060 Maple Ln,xApt 19A",Shared
5042,"3268 Oak St, Apt 12B",Shared
5043,"5397xMaple Ln, Apt 13B",Shared
5044,"2587 Maple Ln, Apt 17B",Shared
5045,"5256 Maple Ln, Apt",Shared
5046,"6909 Pine St, Apt 19A",Shared
5047,"7396 Oak St, Apt 20B",Shared
5048,"6620 Elm St, Apt 13B",Shared
5049,2666 Oak Sts Apt 13A,Shared
5050,"6966 Elm St, Apt 19A",Shared
5051,"8384 Pine St, Apty17A",Shared
5052,"9871 Elm St, Apt 3A",Shared
5053,"4892 Maple Ln, Apt 16A",Shared
5054,"5176 Pine St, Apt 14B",Shared
5055,"1707 Elm St, Apt",Shared
5056,"3800 Maple Ln, Apt 20A",Shared
5057,"7910 Elm St, Apt 17A",Shared
5058,"8769 Oak St, Apt 7B",Shared
5059,"8988 Elm St, Apt 9A",Shared
5060,"9188 Pine St, Apt",Shared
5061,"6877 Cedar St, Apt 20A",Shared
5062,"8997 Maple Ln, Apt 15B",Shared
5063,"4840 Maple Ln, Apt 19A",Shared
5064,"3664 Cedar St, Apt 19A",Shared
5065,"20 Pine St, Apt 5A",Shared
5066,"9372 Oak St, Apt 6A",Shared
5067,"3954 Cedar St, Apt 2A",Shared
5068,"7731 Cedar St, Apj 6B",Shared
5069,"2488 Mxple Ln, Apt 2B",Shared
5070,"694 Pine St, Apt 13B",Shared
5071,"3029 Cedar St, Apt 9A",Shared
5072,"7581 Cewar St, Apt",Shared
5073,"1971 Pine St, Apt 20A",Shared
5074,"4776 Pine St, Apt 14B",Shared
5075,"8912 Maple Ln, Apt 11A",Shared
5076,"5303 Oak St, Apt 7B",Shared
5077,"6908 Elm St, Apt",Shared
5078,"7953 Elm St, Apt 3A",Shared
5079,"3377 Pine St,pApt 19A",Shared
5080,"4772 Oak St, Apt 18A",Shared
5081,"5319 Elm St, Apt 18B",Shared
5082,"9369tElm St, Apt 13A",Shared
5083,"2753 Maple Ln, Apt 10B",Shared
5084,"1037 Pine St, Apt",Shared
5085,"9785 Maple Ln, Apt",Shared
5086,"8d7 Elm St, Apt",Shared
5087,"9920 Oak St, Apt 5B",Shared
5088,"118 Pine St, Apt 5A",Shared
5089,"3395 Oik St, Apt 15A",Shared
5090,"7603 Cedar St, Apt 20A",Shared
5091,"6837 Oak St, Apt u0B",Shared
5092,"8702 Cedar St, Apt 1B",Shared
5093,"8246 Maple Ln, Apt 5B",Shared
5094,"7467 Cedar St, Apt 6A",Shared
5095,"4280 aaple Ln, Apt 12B",Shared
5096,"1824 Maple Ln, Apt 4B",Shared
5097,"3924 Elm St, Apt 6B",Shared
5098,"i213 Elm St, Apt 20A",Shared
5099,"7592 Elm St, Apt 10A",Shared
5100,"591 Elm St, Apt",Shared
5101,"751 Maple Ln, Apt",Shared
5102,"233 Maple Ln, Apv 2A",Shared
5103,"2988 Elm St, Apt",Shared
5104,"7687 Cedar St, Apt 7B",Shared
5105,"8859nElm St, Apt 18B",Shared
5106,"9957 qaple Ln, Apt 18B",Shared
5107,"7191 Maple Ln, Apt 15B",Shared
5108,"4700 Cedar St, Apt 1A",Shared
5109,"2160 Maple Ln, Apt 19A",Shared
5110,"4059 Cedar St, Apt 7t",Shared
5111,"7524 Cedar St, Apt",Shared
5112,"5165 Maple Ln, Apt",Shared
5113,"6248 Maple Ln, Aptc3B",Shared
5114,"1538 CedarrSt, Apt 19A",Shared
5115,"923c Oak St, Apt 14B",Shared
5116,"28 Maple Ln, Apt 16t",Shared
5117,"3383 Oak St, Apt 12B",Shared
5118,"8603 Cedar St, Apt 11A",Shared
5119,"354 Pine St, Apt 2B",Shared
5120,1592 Maple Lnk Apt 5B,Shared
5121,"4147 Cekar St, Apt",Shared
5122,"6577 Cedar St, Apt 3B",Shared
5123,"4094 Pine St, Apt 1fA",Shared
5124,"3450vElm St, Apt 11B",Shared
5125,"5705 Elm St, Apt 13A",Shared
5126,"3928 Cedar St, Apt 3A",Shared
5127,"6804 Maple Ln, mpt 12A",Shared
5128,"8862 Maple Ln, Apt 16B",Shared
5129,"8011 Oak Sg, Apt 10A",Shared
5130,"5807 Maple Ln, Aptc17B",Shared
5131,"6740 Elm St, Apt 19B",Shared
5132,"1090 Elm St, Apt 18B",Shared
5133,"9103 Oak St, Apt 2A",Shared
5134,"5236 Elm St, Apt 10B",Shared
5135,"1229 Elm St, zpt 15A",Shared
5136,"9794 Pine St, Apt 6B",Shared
5137,"1091 Oik St, Apt 10A",Shared
5138,"4847 Elm St, Apt 1dB",Shared
5139,"5387 Pine St, Apt 7B",Shared
5140,"9945 Maple Ln, Apt",Shared
5141,"9782 Cedar ot, Apt 2B",Shared
5142,"7102 PinenSt, Apt 19A",Shared
5143,"3470 Maple Ln, Apt",Shared
5144,"1804 OakrSt, Apt",Shared
5145,"3740 Pine St, Apt 20A",Shared
5146,"3603 Oak St, Apt 2B",Shared
5147,"3134 Elm Sd, Apt",Shared
5148,"2849 Oak St, Apt 13B",Shared
5149,"4383 Cedar St, Apt 6B",Shared
5150,"6465 Elm St, Apt 7A",Shared
5151,"1642 Elm St, Apt 8B",Shared
5152,"3898 Oak St, Apt 14B",Shared
5153,"6542 Oak St, Apt 19B",Shared
5154,"3729 Pine St, Apt 20B",Shared
5155,"7912 Maple Ln, Apt 9B",Shared
5156,2281 Maple Lnc Apt 12B,Shared
5157,"5039 Oak St, cpt",Shared
5158,"3089 Maple Ln, Apt",Shared
5159,"1092 Pine St, Apt 10B",Shared
5160,"8008 Maple Ln, Apt 15A",Shared
5161,"3359 Pine St, Apt 8A",Shared
5162,"6778 Elm St, Apt",Shared
5163,"5419 Elm St, Apt",Shared
5164,"3917 Elm St, Apt",Shared
5165,"9735 Oak St, Apt 19B",Shared
5166,"5927 Elm St, Apt",Shared
5167,"677 Maplb Ln, Apt 10A",Shared
5168,"7135 Cedar St, Apt 15A",Shared
5169,"2930 Oak St, Apt 19u",Shared
5170,"7043gPine St, Apt 18B",Shared
5171,"2398 Cedar St, Apt 2A",Shared
5172,8128 Elm Std Apt 1B,Shared
5173,"1399 Pinx St, Apt",Shared
5174,"5844 Maple Ln, Apt 16A",Shared
5175,"6512 Elm St, Apt 14A",Shared
5176,"9351 Pine St, Apt 9B",Shared
5177,"6694 Pine St, Apt",Shared
5178,"8912 Cedar St, lpt 14A",Shared
5179,"6172 Elm St, Apt",Shared
5180,"5161 Pine St, Apt 1A",Shared
5181,"859 Elm St, Apt 6A",Shared
5182,"1589 Oak St, Apt 20B",Shared
5183,"9757 Maple Ln, Apt 7B",Shared
5184,"1800 Cedar St, Apt 6A",Shared
5185,"2009 Maple Ln, Apt 18B",Shared
5186,"8764 Maple Ln, Apt 4A",Shared
5187,"2011 Elm St, Apt 20A",Shared
5188,"9459 Oak St, Aptu7A",Shared
5189,"8604 Maple Ln, Apt 2B",Shared
5190,"6603 Cedar So, Apt 8B",Shared
5191,"8315 Maple Ln, bpt 19A",Shared
5192,"3390 Cedar St, Apt 18A",Shared
5193,"6280 Cedar St, Apt 4A",Shared
5194,"7226 Pine St, Apt 17B",Shared
5195,"8841 Elm St, Apt 8A",Shared
5196,"8324 Elm St, Apt 12A",Shared
5197,"392 Elm St, Apt 8B",Shared
5198,"5926 Oak St, Apt 2A",Shared
5199,"1051 Cedar St, Apt 11B",Shared
5200,"4255 Elm St, Apt 9A",Shared
5201,"3766 Maple Ln, Apt 16A",Shared
5202,"6151 Maple Ln, Apt 14B",Shared
5203,"h100 Cedar St, Apt 19A",Shared
5204,"7137 Cedar St, Apt 17A",Shared
5205,"7052 Oak St, Apt",Shared
5206,"3600 Pine St, Apt 8A",Shared
5207,"4952 OaktSt, Apt 7A",Shared
5208,5712 Oak Stz Apt 14A,Shared
5209,"8446 Maple Ln, Apt 1B",Shared
5210,"4896 Maple Ln, Apt 14B",Shared
5211,"9810 Elm St, Apt 17B",Shared
5212,"387 Pine St, Apt 20B",Shared
5213,"2621 Cedar St, Apt 6B",Shared
5214,"2976 Pine St, Apt 11A",Shared
5215,"4165 Pine St, Apt 19A",Shared
5216,"6819 Oak St, Apt",Shared
5217,"2551 Cedar St, Apt 6A",Shared
5218,"8922 Cedar St, Apt 17A",Shared
